1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 1D00000063E84241
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 120 second(s)
Mission Start Time:  Thu Mar 24 14:23:01 CDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Fri Mar 25 02:01:01 CDT 2022
Total Mission Samples:  8541
Total Device Samples:  235509
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
3/25/22 4:35:01 PM,C,26.076
3/25/22 4:37:01 PM,C,26.076
3/25/22 4:39:01 PM,C,26.076
3/25/22 4:41:01 PM,C,26.576
3/25/22 4:43:01 PM,C,26.576
3/25/22 4:45:01 PM,C,26.576
3/25/22 4:47:01 PM,C,26.576
3/25/22 4:49:01 PM,C,26.576
3/25/22 4:51:01 PM,C,26.576
3/25/22 4:53:01 PM,C,26.576
3/25/22 4:55:01 PM,C,26.576
3/25/22 4:57:01 PM,C,26.576
3/25/22 4:59:01 PM,C,27.076
3/25/22 5:01:01 PM,C,27.076
3/25/22 5:03:01 PM,C,27.076
3/25/22 5:05:01 PM,C,27.076
3/25/22 5:07:01 PM,C,27.576
3/25/22 5:09:01 PM,C,27.576
3/25/22 5:11:01 PM,C,27.576
3/25/22 5:13:01 PM,C,27.576
3/25/22 5:15:01 PM,C,27.576
3/25/22 5:17:01 PM,C,27.576
3/25/22 5:19:01 PM,C,27.576
3/25/22 5:21:01 PM,C,27.576
3/25/22 5:23:01 PM,C,28.075
3/25/22 5:25:01 PM,C,28.075
3/25/22 5:27:01 PM,C,28.075
3/25/22 5:29:01 PM,C,28.075
3/25/22 5:31:01 PM,C,28.075
3/25/22 5:33:01 PM,C,28.075
3/25/22 5:35:01 PM,C,28.075
3/25/22 5:37:01 PM,C,28.075
3/25/22 5:39:01 PM,C,28.075
3/25/22 5:41:01 PM,C,28.575
3/25/22 5:43:01 PM,C,28.575
3/25/22 5:45:01 PM,C,28.575
3/25/22 5:47:01 PM,C,28.575
3/25/22 5:49:01 PM,C,28.575
3/25/22 5:51:01 PM,C,28.575
3/25/22 5:53:01 PM,C,28.575
3/25/22 5:55:01 PM,C,29.075
3/25/22 5:57:01 PM,C,29.075
3/25/22 5:59:01 PM,C,29.075
3/25/22 6:01:01 PM,C,29.075
3/25/22 6:03:01 PM,C,29.075
3/25/22 6:05:01 PM,C,29.075
3/25/22 6:07:01 PM,C,29.075
3/25/22 6:09:01 PM,C,29.075
3/25/22 6:11:01 PM,C,29.075
3/25/22 6:13:01 PM,C,29.075
3/25/22 6:15:01 PM,C,29.075
3/25/22 6:17:01 PM,C,29.574
3/25/22 6:19:01 PM,C,29.574
3/25/22 6:21:01 PM,C,29.574
3/25/22 6:23:01 PM,C,29.574
3/25/22 6:25:01 PM,C,29.574
3/25/22 6:27:01 PM,C,29.574
3/25/22 6:29:01 PM,C,29.574
3/25/22 6:31:01 PM,C,29.574
3/25/22 6:33:01 PM,C,29.574
3/25/22 6:35:01 PM,C,29.574
3/25/22 6:37:01 PM,C,30.074
3/25/22 6:39:01 PM,C,30.074
3/25/22 6:41:01 PM,C,30.074
3/25/22 6:43:01 PM,C,30.074
3/25/22 6:45:01 PM,C,30.074
3/25/22 6:47:01 PM,C,30.074
3/25/22 6:49:01 PM,C,30.074
3/25/22 6:51:01 PM,C,30.074
3/25/22 6:53:01 PM,C,29.574
3/25/22 6:55:01 PM,C,29.574
3/25/22 6:57:01 PM,C,29.574
3/25/22 6:59:01 PM,C,29.574
3/25/22 7:01:01 PM,C,29.574
3/25/22 7:03:01 PM,C,29.574
3/25/22 7:05:01 PM,C,29.574
3/25/22 7:07:01 PM,C,29.574
3/25/22 7:09:01 PM,C,29.574
3/25/22 7:11:01 PM,C,29.574
3/25/22 7:13:01 PM,C,29.574
3/25/22 7:15:01 PM,C,29.574
3/25/22 7:17:01 PM,C,29.574
3/25/22 7:19:01 PM,C,29.574
3/25/22 7:21:01 PM,C,29.574
3/25/22 7:23:01 PM,C,29.574
3/25/22 7:25:01 PM,C,29.574
3/25/22 7:27:01 PM,C,29.574
3/25/22 7:29:01 PM,C,29.574
3/25/22 7:31:01 PM,C,29.574
3/25/22 7:33:01 PM,C,29.075
3/25/22 7:35:01 PM,C,29.075
3/25/22 7:37:01 PM,C,28.575
3/25/22 7:39:01 PM,C,28.575
3/25/22 7:41:01 PM,C,28.575
3/25/22 7:43:01 PM,C,28.575
3/25/22 7:45:01 PM,C,28.575
3/25/22 7:47:01 PM,C,28.575
3/25/22 7:49:01 PM,C,28.575
3/25/22 7:51:01 PM,C,28.575
3/25/22 7:53:01 PM,C,28.575
3/25/22 7:55:01 PM,C,28.075
3/25/22 7:57:01 PM,C,28.075
3/25/22 7:59:01 PM,C,28.075
3/25/22 8:01:01 PM,C,28.075
3/25/22 8:03:01 PM,C,28.075
3/25/22 8:05:01 PM,C,28.075
3/25/22 8:07:01 PM,C,28.075
3/25/22 8:09:01 PM,C,28.075
3/25/22 8:11:01 PM,C,28.075
3/25/22 8:13:01 PM,C,28.075
3/25/22 8:15:01 PM,C,28.075
3/25/22 8:17:01 PM,C,28.075
3/25/22 8:19:01 PM,C,28.075
3/25/22 8:21:01 PM,C,28.075
3/25/22 8:23:01 PM,C,28.075
3/25/22 8:25:01 PM,C,28.075
3/25/22 8:27:01 PM,C,27.576
3/25/22 8:29:01 PM,C,27.576
3/25/22 8:31:01 PM,C,27.576
3/25/22 8:33:01 PM,C,27.576
3/25/22 8:35:01 PM,C,27.576
3/25/22 8:37:01 PM,C,27.576
3/25/22 8:39:01 PM,C,27.576
3/25/22 8:41:01 PM,C,27.576
3/25/22 8:43:01 PM,C,27.576
3/25/22 8:45:01 PM,C,27.576
3/25/22 8:47:01 PM,C,27.576
3/25/22 8:49:01 PM,C,27.576
3/25/22 8:51:01 PM,C,27.576
3/25/22 8:53:01 PM,C,27.576
3/25/22 8:55:01 PM,C,27.576
3/25/22 8:57:01 PM,C,27.576
3/25/22 8:59:01 PM,C,27.576
3/25/22 9:01:01 PM,C,27.576
3/25/22 9:03:01 PM,C,27.576
3/25/22 9:05:01 PM,C,27.576
3/25/22 9:07:01 PM,C,27.576
3/25/22 9:09:01 PM,C,27.076
3/25/22 9:11:01 PM,C,27.076
3/25/22 9:13:01 PM,C,27.076
3/25/22 9:15:01 PM,C,27.076
3/25/22 9:17:01 PM,C,27.076
3/25/22 9:19:01 PM,C,27.076
3/25/22 9:21:01 PM,C,27.076
3/25/22 9:23:01 PM,C,27.076
3/25/22 9:25:01 PM,C,27.076
3/25/22 9:27:01 PM,C,27.076
3/25/22 9:29:01 PM,C,27.076
3/25/22 9:31:01 PM,C,27.076
3/25/22 9:33:01 PM,C,27.076
3/25/22 9:35:01 PM,C,27.076
3/25/22 9:37:01 PM,C,27.076
3/25/22 9:39:01 PM,C,27.076
3/25/22 9:41:01 PM,C,27.076
3/25/22 9:43:01 PM,C,27.076
3/25/22 9:45:01 PM,C,27.076
3/25/22 9:47:01 PM,C,27.076
3/25/22 9:49:01 PM,C,27.076
3/25/22 9:51:01 PM,C,27.076
3/25/22 9:53:01 PM,C,27.076
3/25/22 9:55:01 PM,C,27.076
3/25/22 9:57:01 PM,C,27.076
3/25/22 9:59:01 PM,C,27.076
3/25/22 10:01:01 PM,C,27.076
3/25/22 10:03:01 PM,C,27.076
3/25/22 10:05:01 PM,C,27.076
3/25/22 10:07:01 PM,C,27.076
3/25/22 10:09:01 PM,C,27.076
